player_id,given_name,family_name,count_tournaments,list_tournaments,list_teams_name,list_teams_code,teams_num,full_name
P-03237,Delfín,Benítez Cáceres,1,1930,['Paraguay'],['PRY'],1,Delfín Benítez Cáceres
P-01937,Fawzi,Benkhalidi,1,1986,['Algeria'],['DZA'],1,Fawzi Benkhalidi
P-01311,Boujemaa,Benkhrif,1,1970,['Morocco'],['MAR'],1,Boujemaa Benkhrif
P-02281,Halim,Benmabrouk,1,1986,['Algeria'],['DZA'],1,Halim Benmabrouk
P-09708,Jewison,Bennette,1,2022,['Costa Rica'],['CRI'],1,Jewison Bennette
P-03672,Badr,Benoun,1,2022,['Morocco'],['MAR'],1,Badr Benoun
P-05752,Tedj,Bensaoula,2,"1982, 1986",['Algeria'],['DZA'],1,Tedj Bensaoula
P-00359,Yacine,Bentalaa,1,1982,['Algeria'],['DZA'],1,Yacine Bentalaa
P-05589,Nabil,Bentaleb,1,2014,['Algeria'],['DZA'],1,Nabil Bentaleb
P-02778,Rodrigo,Bentancur,2,"2018, 2022",['Uruguay'],['URY'],1,Rodrigo Bentancur
P-06134,Roy,Bentley,1,1950,['England'],['ENG'],1,Roy Bentley
P-02308,Manuel,Bento,1,1986,['Portugal'],['PRT'],1,Manuel Bento
P-02012,Paulo,Bento,1,2002,['Portugal'],['PRT'],1,Paulo Bento
P-07123,not applicable,Benvenuto,1,1930,['Brazil'],['BRA'],1,not applicable Benvenuto
P-09873,Driss,Benzekri,1,1998,['Morocco'],['MAR'],1,Driss Benzekri
P-06284,Karim,Benzema,2,"2014, 2022",['France'],['FRA'],1,Karim Benzema
P-04672,Ali,Beratlıgil,1,1954,['Turkey'],['TUR'],1,Ali Beratlıgil
P-04900,Marc,Berdoll,1,1978,['France'],['FRA'],1,Marc Berdoll
P-03391,Pál,Berendy,1,1958,['Hungary'],['HUN'],1,Pál Berendy
P-02472,Bartosz,Bereszyński,2,"2018, 2022",['Poland'],['POL'],1,Bartosz Bereszyński
P-01129,Vasili,Berezutski,1,2014,['Russia'],['RUS'],1,Vasili Berezutski
P-03555,Henning,Berg,2,"1994, 1998",['Norway'],['NOR'],1,Henning Berg
P-00807,Marcus,Berg,1,2018,['Sweden'],['SWE'],1,Marcus Berg
P-00419,Mario,Bergara,1,1962,['Uruguay'],['URY'],1,Mario Bergara
P-04661,Jan,Berger,1,1982,['Czechoslovakia'],['CSK'],1,Jan Berger
P-07549,Philippe,Bergeroo,1,1986,['France'],['FRA'],1,Philippe Bergeroo
P-01811,Pedro,Bergés,1,1938,['Cuba'],['CUB'],1,Pedro Bergés
P-01847,Klaus,Berggreen,1,1986,['Denmark'],['DNK'],1,Klaus Berggreen
P-04708,Steven,Berghuis,1,2022,['Netherlands'],['NLD'],1,Steven Berghuis
P-03548,Dennis,Bergkamp,2,"1994, 1998",['Netherlands'],['NLD'],1,Dennis Bergkamp
P-06684,Sverre,Berglie,1,1938,['Norway'],['NOR'],1,Sverre Berglie
P-09513,Orvar,Bergmark,1,1958,['Sweden'],['SWE'],1,Orvar Bergmark
P-02782,Giuseppe,Bergomi,4,"1982, 1986, 1990, 1998",['Italy'],['ITA'],1,Giuseppe Bergomi
P-08190,Curt,Bergsten,1,1938,['Sweden'],['SWE'],1,Curt Bergsten
P-06469,Steven,Bergwijn,1,2022,['Netherlands'],['NLD'],1,Steven Bergwijn
P-07135,Gregg,Berhalter,2,"2002, 2006",['United States'],['USA'],1,Gregg Berhalter
P-06738,Hugo,Berly,1,1966,['Chile'],['CHL'],1,Hugo Berly
P-05909,Ahmet,Berman,1,1954,['Turkey'],['TUR'],1,Ahmet Berman
P-02469,Jesús,Bermúdez,1,1930,['Bolivia'],['BOL'],1,Jesús Bermúdez
P-02795,Jorge,Bermúdez,1,1998,['Colombia'],['COL'],1,Jorge Bermúdez
P-06529,Marcelino,Bernal,2,"1994, 1998",['Mexico'],['MEX'],1,Marcelino Bernal
P-03619,Günter,Bernard,1,1966,['West Germany'],['DEU'],1,Günter Bernard
P-02224,Kurt,Bernard,1,2006,['Costa Rica'],['CRI'],1,Kurt Bernard
P-00893,not applicable,Bernard,1,2014,['Brazil'],['BRA'],1,not applicable Bernard
P-03416,Víctor,Bernárdez,2,"2010, 2014",['Honduras'],['HND'],1,Víctor Bernárdez
P-02048,Bengt,Berndtsson,1,1958,['Sweden'],['SWE'],1,Bengt Berndtsson
P-05807,Ángel,Berni,1,1950,['Paraguay'],['PRY'],1,Ángel Berni
P-03065,Jens Jørn,Bertelsen,1,1986,['Denmark'],['DNK'],1,Jens Jørn Bertelsen
P-01675,Thomas,Berthold,3,"1986, 1990, 1994","['Germany', 'West Germany']",['DEU'],2,Thomas Berthold
P-05771,Nicola,Berti,2,"1990, 1994",['Italy'],['ITA'],1,Nicola Berti
P-05733,Sergio,Berti,1,1998,['Argentina'],['ARG'],1,Sergio Berti
P-02034,Mario,Bertini,1,1970,['Italy'],['ITA'],1,Mario Bertini
P-09236,Luigi,Bertolini,1,1934,['Italy'],['ITA'],1,Luigi Bertolini
P-01875,Daniel,Bertoni,2,"1978, 1982",['Argentina'],['ARG'],1,Daniel Bertoni
P-02232,Sergio,Bertoni,1,1938,['Italy'],['ITA'],1,Sergio Bertoni
P-02544,Leo,Bertos,1,2010,['New Zealand'],['NZL'],1,Leo Bertos
P-03298,Jean-Paul,Bertrand-Demanes,1,1978,['France'],['FRA'],1,Jean-Paul Bertrand-Demanes
P-01280,Vladimir,Beschastnykh,2,"1994, 2002",['Russia'],['RUS'],1,Vladimir Beschastnykh
P-01858,Muhamed,Bešić,1,2014,['Bosnia and Herzegovina'],['BIH'],1,Muhamed Bešić
P-08690,Matt,Besler,1,2014,['United States'],['USA'],1,Matt Besler
P-06098,Antonio,Betancort,1,1966,['Spain'],['ESP'],1,Antonio Betancort
P-01326,Armando,Betancourt,1,1982,['Honduras'],['HND'],1,Armando Betancourt
P-06901,not applicable,Beto,1,2002,['Portugal'],['PRT'],1,not applicable Beto
P-01297,not applicable,Beto,3,"2010, 2014, 2018",['Portugal'],['PRT'],1,not applicable Beto
P-07515,Jim,Bett,2,"1986, 1990",['Scotland'],['SCO'],1,Jim Bett
P-04616,Roberto,Bettega,1,1978,['Italy'],['ITA'],1,Roberto Bettega
P-05930,Jacques,Beurlet,1,1970,['Belgium'],['BEL'],1,Jacques Beurlet
P-06339,Habib,Beye,1,2002,['Senegal'],['SEN'],1,Habib Beye
P-02807,Volodymyr,Bezsonov,3,"1982, 1986, 1990",['Soviet Union'],['SUN'],1,Volodymyr Bezsonov
P-00107,Bartosz,Białkowski,1,2018,['Poland'],['POL'],1,Bartosz Białkowski
P-08903,Amedeo,Biavati,1,1938,['Italy'],['ITA'],1,Amedeo Biavati
P-08314,Michel,Bibard,1,1986,['France'],['FRA'],1,Michel Bibard
P-06816,Ermin,Bičakčić,1,2014,['Bosnia and Herzegovina'],['BIH'],1,Ermin Bičakčić
P-06453,Josef,Bican,1,1934,['Austria'],['AUT'],1,Josef Bican
P-06296,Alfred,Bickel,2,"1938, 1950",['Switzerland'],['CHE'],1,Alfred Bickel
P-04915,Thomas,Bickel,1,1994,['Switzerland'],['CHE'],1,Thomas Bickel
P-02953,Přemysl,Bičovský,1,1982,['Czechoslovakia'],['CSK'],1,Přemysl Bičovský
P-04262,Abdellah,Bidane,1,1986,['Morocco'],['MAR'],1,Abdellah Bidane
P-07701,Guillaume,Bieganski,1,1954,['France'],['FRA'],1,Guillaume Bieganski
P-09896,Július,Bielik,1,1990,['Czechoslovakia'],['CSK'],1,Július Bielik
P-00898,Krystian,Bielik,1,2022,['Poland'],['POL'],1,Krystian Bielik
P-03074,Oliver,Bierhoff,2,"1998, 2002",['Germany'],['DEU'],1,Oliver Bierhoff
P-03385,Ulrich,Biesinger,1,1954,['West Germany'],['DEU'],1,Ulrich Biesinger
P-08030,Heinz,Bigler,1,1954,['Switzerland'],['CHE'],1,Heinz Bigler
P-06376,Lucas,Biglia,2,"2014, 2018",['Argentina'],['ARG'],1,Lucas Biglia
P-07751,not applicable,Bigode,1,1950,['Brazil'],['BRA'],1,not applicable Bigode
P-02408,Vladimir,Bigorra,1,1982,['Chile'],['CHL'],1,Vladimir Bigorra
P-06028,Justin,Bijlow,1,2022,['Netherlands'],['NLD'],1,Justin Bijlow
P-08103,Michal,Bílek,1,1990,['Czechoslovakia'],['CSK'],1,Michal Bílek
P-08787,Slaven,Bilić,1,1998,['Croatia'],['HRV'],1,Slaven Bilić
P-09277,Silviu,Bindea,2,"1934, 1938",['Romania'],['ROU'],1,Silviu Bindea
P-05340,Billy,Bingham,1,1958,['Northern Ireland'],['NIR'],1,Billy Bingham
P-06168,Jimmy,Binning,1,1954,['Scotland'],['SCO'],1,Jimmy Binning
P-09461,Antonio,Biosca,1,1978,['Spain'],['ESP'],1,Antonio Biosca
P-06573,Chris,Birchall,1,2006,['Trinidad and Tobago'],['TTO'],1,Chris Birchall
P-04327,Mihály,Bíró,1,1938,['Hungary'],['HUN'],1,Mihály Bíró
P-05517,Sándor,Bíró,2,"1934, 1938",['Hungary'],['HUN'],1,Sándor Bíró
P-06481,Valter,Birsa,1,2010,['Slovenia'],['SVN'],1,Valter Birsa
P-08723,Majid,Bishkar,1,1978,['Iran'],['IRN'],1,Majid Bishkar
P-04324,not applicable,Bismarck,1,1990,['Brazil'],['BRA'],1,not applicable Bismarck
P-07173,Joe,Bizera,1,2002,['Uruguay'],['URY'],1,Joe Bizera
P-04244,Renato,Bizzozero,2,"1934, 1938",['Switzerland'],['CHE'],1,Renato Bizzozero
P-02793,Birkir,Bjarnason,1,2018,['Iceland'],['ISL'],1,Birkir Bjarnason
P-01194,Joachim,Björklund,1,1994,['Sweden'],['SWE'],1,Joachim Björklund
P-03902,Stig Inge,Bjørnebye,2,"1994, 1998",['Norway'],['NOR'],1,Stig Inge Bjørnebye
P-03280,John,Blackley,1,1974,['Scotland'],['SCO'],1,John Blackley
P-09168,Laurent,Blanc,1,1998,['France'],['FRA'],1,Laurent Blanc
P-08050,Danny,Blanchflower,1,1958,['Northern Ireland'],['NIR'],1,Danny Blanchflower
P-02153,Carlos,Blanco,2,"1954, 1958",['Mexico'],['MEX'],1,Carlos Blanco
P-07848,Cuauhtémoc,Blanco,3,"1998, 2002, 2010",['Mexico'],['MEX'],1,Cuauhtémoc Blanco
P-05393,Ivano,Blason,1,1950,['Italy'],['ITA'],1,Ivano Blason
P-04989,Jakub,Błaszczykowski,1,2018,['Poland'],['POL'],1,Jakub Błaszczykowski
P-04807,Jaromír,Blažek,1,2006,['Czech Republic'],['CZE'],1,Jaromír Blažek
P-08759,Daley,Blind,2,"2014, 2022",['Netherlands'],['NLD'],1,Daley Blind
P-04781,Danny,Blind,2,"1990, 1994",['Netherlands'],['NLD'],1,Danny Blind
P-08011,Brian,Bliss,1,1990,['United States'],['USA'],1,Brian Bliss
P-07260,Wolfgang,Blochwitz,1,1974,['East Germany'],['DDR'],1,Wolfgang Blochwitz
P-08169,Oleh,Blokhin,2,"1982, 1986",['Soviet Union'],['SUN'],1,Oleh Blokhin
P-09040,Jesper,Blomqvist,1,1994,['Sweden'],['SWE'],1,Jesper Blomqvist
P-07486,Jim,Blyth,1,1978,['Scotland'],['SCO'],1,Jim Blyth
P-09593,Luís,Boa Morte,1,2006,['Portugal'],['PRT'],1,Luís Boa Morte
P-09512,Derek,Boateng,2,"2006, 2010",['Ghana'],['GHA'],1,Derek Boateng
P-07646,Jérôme,Boateng,3,"2010, 2014, 2018",['Germany'],['DEU'],1,Jérôme Boateng
P-05013,Kevin-Prince,Boateng,2,"2010, 2014",['Ghana'],['GHA'],1,Kevin-Prince Boateng
P-01241,Allan,Boath,1,1982,['New Zealand'],['NZL'],1,Allan Boath
P-00587,Lobilo,Boba,1,1974,['Zaire'],['COD'],1,Lobilo Boba
P-00319,Aldo,Bobadilla,2,"2006, 2010",['Paraguay'],['PRY'],1,Aldo Bobadilla
P-02190,Zvonimir,Boban,1,1998,['Croatia'],['HRV'],1,Zvonimir Boban
P-02573,Stjepan,Bobek,2,"1950, 1954",['Yugoslavia'],['YUG'],1,Stjepan Bobek
P-03502,Carlos,Bocanegra,2,"2006, 2010",['United States'],['USA'],1,Carlos Bocanegra
P-08237,Salvatore,Bocchetti,1,2010,['Italy'],['ITA'],1,Salvatore Bocchetti
P-05640,Ricardo,Bochini,1,1986,['Argentina'],['ARG'],1,Ricardo Bochini
P-00634,Roger,Bocquet,2,"1950, 1954",['Switzerland'],['CHE'],1,Roger Bocquet
P-02031,Gilbert,Bodart,2,"1986, 1990",['Belgium'],['BEL'],1,Gilbert Bodart
P-05828,Marco,Bode,1,2002,['Germany'],['DEU'],1,Marco Bode
P-00176,Iuliu,Bodola,2,"1934, 1938",['Romania'],['ROU'],1,Iuliu Bodola
P-04017,Béla,Bodonyi,1,1982,['Hungary'],['HUN'],1,Béla Bodonyi
P-08889,László,Bödör,1,1962,['Hungary'],['HUN'],1,László Bödör
P-05521,Jón Daði,Böðvarsson,1,2018,['Iceland'],['ISL'],1,Jón Daði Böðvarsson
P-03994,Danny,Boffin,3,"1994, 1998, 2002",['Belgium'],['BEL'],1,Danny Boffin
P-08671,Winston,Bogarde,1,1998,['Netherlands'],['NLD'],1,Winston Bogarde
P-05552,Ion,Bogdan,1,1938,['Romania'],['ROU'],1,Ion Bogdan
P-01468,Kasper,Bøgelund,1,2002,['Denmark'],['DNK'],1,Kasper Bøgelund
P-00915,Norberto,Boggio,1,1958,['Argentina'],['ARG'],1,Norberto Boggio
P-00943,Alain,Boghossian,2,"1998, 2002",['France'],['FRA'],1,Alain Boghossian
P-08076,Vladislav,Bogićević,1,1974,['Yugoslavia'],['YUG'],1,Vladislav Bogićević
P-00378,György,Bognár,1,1986,['Hungary'],['HUN'],1,György Bognár
P-02184,Lars,Bohinen,1,1994,['Norway'],['NOR'],1,Lars Bohinen
P-06644,Jörg,Böhme,1,2002,['Germany'],['DEU'],1,Jörg Böhme
P-03998,Arthur,Boka,3,"2006, 2010, 2014",['Ivory Coast'],['CIV'],1,Arthur Boka
P-03207,Alen,Bokšić,2,"1990, 2002","['Croatia', 'Yugoslavia']","['HRV', 'YUG']",2,Alen Bokšić
P-02242,Jorge,Bolaño,1,1998,['Colombia'],['COL'],1,Jorge Bolaño
P-03673,Christian,Bolaños,3,"2006, 2014, 2018",['Costa Rica'],['CRI'],1,Christian Bolaños
P-03035,Rıdvan,Bolatlı,1,1954,['Turkey'],['TUR'],1,Rıdvan Bolatlı
P-09152,Mario,Bolatti,1,2010,['Argentina'],['ARG'],1,Mario Bolatti
P-02901,Mathis,Bolly,1,2014,['Ivory Coast'],['CIV'],1,Mathis Bolly
P-00310,Jozef,Bomba,1,1962,['Czechoslovakia'],['CSK'],1,Jozef Bomba
P-04415,Roberto,Bonano,1,2002,['Argentina'],['ARG'],1,Roberto Bonano
P-03720,Adrián,Bone,1,2014,['Ecuador'],['ECU'],1,Adrián Bone
P-02969,Carlos,Bonet,3,"2002, 2006, 2010",['Paraguay'],['PRY'],1,Carlos Bonet
P-08013,Peter,Bonetti,2,"1966, 1970",['England'],['ENG'],1,Peter Bonetti
P-04912,Hristo,Bonev,2,"1970, 1974",['Bulgaria'],['BGR'],1,Hristo Bonev
P-02418,Oscar,Bonfiglio,1,1930,['Mexico'],['MEX'],1,Oscar Bonfiglio
P-03238,Gaëtan,Bong,1,2010,['Cameroon'],['CMR'],1,Gaëtan Bong
P-05472,Rainer,Bonhof,2,"1974, 1978",['West Germany'],['DEU'],1,Rainer Bonhof
P-06421,Zbigniew,Boniek,3,"1978, 1982, 1986",['Poland'],['POL'],1,Zbigniew Boniek
P-02561,Roberto,Boninsegna,2,"1970, 1974",['Italy'],['ITA'],1,Roberto Boninsegna
P-05616,Giampiero,Boniperti,2,"1950, 1954",['Italy'],['ITA'],1,Giampiero Boniperti
P-08066,Joseph,Bonnel,1,1966,['France'],['FRA'],1,Joseph Bonnel
P-09324,Pat,Bonner,2,"1990, 1994",['Republic of Ireland'],['IRL'],1,Pat Bonner
P-08547,Leonardo,Bonucci,2,"2010, 2014",['Italy'],['ITA'],1,Leonardo Bonucci
P-05377,Eduardo,Bonvallet,1,1982,['Chile'],['CHL'],1,Eduardo Bonvallet
P-07602,Wilfried,Bony,1,2014,['Ivory Coast'],['CIV'],1,Wilfried Bony
P-06893,Mike,Bookie,1,1930,['United States'],['USA'],1,Mike Bookie
P-09641,Matthew,Booth,1,2010,['South Africa'],['ZAF'],1,Matthew Booth
P-00353,Scott,Booth,1,1998,['Scotland'],['SCO'],1,Scott Booth
P-00115,George,Borba,1,1970,['Israel'],['ISR'],1,George Borba
P-00422,José Luis,Borbolla,1,1950,['Mexico'],['MEX'],1,José Luis Borbolla
P-08927,Ivano,Bordon,2,"1978, 1982",['Italy'],['ITA'],1,Ivano Bordon
P-04825,Felice,Borel,1,1934,['Italy'],['ITA'],1,Felice Borel
P-08708,Jorge,Borelli,1,1994,['Argentina'],['ARG'],1,Jorge Borelli
P-01804,Hasse,Borg,1,1978,['Sweden'],['SWE'],1,Hasse Borg
P-03059,Carlos,Borges,1,1954,['Uruguay'],['URY'],1,Carlos Borges
P-05450,Celso,Borges,3,"2014, 2018, 2022",['Costa Rica'],['CRI'],1,Celso Borges
P-01301,Jared,Borgetti,2,"2002, 2006",['Mexico'],['MEX'],1,Jared Borgetti
P-04444,Claudio,Borghi,1,1986,['Argentina'],['ARG'],1,Claudio Borghi
P-06585,Frank,Borghi,1,1950,['United States'],['USA'],1,Frank Borghi
P-09943,Arash,Borhani,1,2006,['Iran'],['IRN'],1,Arash Borhani
P-00813,Daniel,Borimirov,2,"1994, 1998",['Bulgaria'],['BGR'],1,Daniel Borimirov
P-04827,Krasimir,Borisov,1,1974,['Bulgaria'],['BGR'],1,Krasimir Borisov
P-00696,Carlos,Borja,1,1994,['Bolivia'],['BOL'],1,Carlos Borja
P-07552,Enrique,Borja,2,"1966, 1970",['Mexico'],['MEX'],1,Enrique Borja
P-04143,Félix,Borja,1,2006,['Ecuador'],['ECU'],1,Félix Borja
P-07377,Miguel,Borja,1,2018,['Colombia'],['COL'],1,Miguel Borja
P-05290,Milan,Borjan,1,2022,['Canada'],['CAN'],1,Milan Borjan
P-08109,Reino,Börjesson,1,1958,['Sweden'],['SWE'],1,Reino Börjesson
P-05964,Vital,Borkelmans,2,"1994, 1998",['Belgium'],['BEL'],1,Vital Borkelmans
P-03169,Jonathan,Bornstein,1,2010,['United States'],['USA'],1,Jonathan Bornstein
P-05308,Aleksandr,Borodyuk,2,"1990, 1994","['Russia', 'Soviet Union']","['RUS', 'SUN']",2,Aleksandr Borodyuk
P-08877,Parviz,Boroumand,1,1998,['Iran'],['IRN'],1,Parviz Boroumand
P-06420,Jaroslav,Borovička,2,"1958, 1962",['Czechoslovakia'],['CSK'],1,Jaroslav Borovička
P-02737,Sergei,Borovsky,1,1982,['Soviet Union'],['SUN'],1,Sergei Borovsky
P-05270,Tim,Borowski,1,2006,['Germany'],['DEU'],1,Tim Borowski
P-00180,Artur,Boruc,1,2006,['Poland'],['POL'],1,Artur Boruc
P-00274,Bartosz,Bosacki,1,2006,['Poland'],['POL'],1,Bartosz Bosacki
P-00173,Crisant,Bosch,1,1934,['Spain'],['ESP'],1,Crisant Bosch
P-05808,Sander,Boschker,1,2010,['Netherlands'],['NLD'],1,Sander Boschker
P-09689,Johan,Boskamp,1,1978,['Netherlands'],['NLD'],1,Johan Boskamp
P-09266,Vujadin,Boškov,2,"1954, 1958",['Yugoslavia'],['YUG'],1,Vujadin Boškov
P-00218,John,Bosman,1,1994,['Netherlands'],['NLD'],1,John Bosman
P-01892,Ivan,Bošnjak,1,2006,['Croatia'],['HRV'],1,Ivan Bošnjak
P-06251,Bernard,Bosquier,1,1966,['France'],['FRA'],1,Bernard Bosquier
P-05727,Joseph,Bossi,1,1934,['Switzerland'],['CHE'],1,Joseph Bossi
P-06987,Ángel,Bossio,1,1930,['Argentina'],['ARG'],1,Ángel Bossio
P-06539,Miguel,Bossio,1,1986,['Uruguay'],['URY'],1,Miguel Bossio
P-05285,Maxime,Bossis,3,"1978, 1982, 1986",['France'],['FRA'],1,Maxime Bossis
P-02058,Sammy,Bossut,1,2014,['Belgium'],['BEL'],1,Sammy Bossut
P-00287,Juan,Botasso,1,1930,['Argentina'],['ARG'],1,Juan Botasso
P-08106,Riadh,Bouazizi,3,"1998, 2002, 2006",['Tunisia'],['TUN'],1,Riadh Bouazizi
P-07896,Jaroslav,Bouček,2,"1934, 1938",['Czechoslovakia'],['CSK'],1,Jaroslav Bouček
P-03240,Ryad,Boudebouz,1,2010,['Algeria'],['DZA'],1,Ryad Boudebouz
P-06387,Aziz,Bouderbala,1,1986,['Morocco'],['MAR'],1,Aziz Bouderbala
P-08105,Karim,Boudiaf,1,2022,['Qatar'],['QAT'],1,Karim Boudiaf
P-03108,Sofiane,Boufal,1,2022,['Morocco'],['MAR'],1,Sofiane Boufal
P-04278,Madjid,Bougherra,2,"2010, 2014",['Algeria'],['DZA'],1,Madjid Bougherra
P-06605,Aziz,Bouhaddouz,1,2018,['Morocco'],['MAR'],1,Aziz Bouhaddouz
P-00818,Mounir,Boukadida,1,1998,['Tunisia'],['TUN'],1,Mounir Boukadida
P-07126,Alioum,Boukar,2,"1998, 2002",['Cameroon'],['CMR'],1,Alioum Boukar
P-05609,Khalid,Boulahrouz,2,"2006, 2010",['Netherlands'],['NLD'],1,Khalid Boulahrouz
P-09134,Ali,Boumnijel,3,"1998, 2002, 2006",['Tunisia'],['TUN'],1,Ali Boumnijel
P-08488,Jean-Alain,Boumsong,1,2006,['France'],['FRA'],1,Jean-Alain Boumsong
P-06472,Yassine,Bounou,2,"2018, 2022",['Morocco'],['MAR'],1,Yassine Bounou
P-06361,François,Bourbotte,1,1938,['France'],['FRA'],1,François Bourbotte
P-02725,Abdelmajid,Bourebbou,1,1982,['Algeria'],['DZA'],1,Abdelmajid Bourebbou
P-09826,Désiré,Bourgeois,1,1934,['Belgium'],['BEL'],1,Désiré Bourgeois
P-00768,Mbark,Boussoufa,1,2018,['Morocco'],['MAR'],1,Mbark Boussoufa
P-03825,Khalid,Boutaïb,1,2018,['Morocco'],['MAR'],1,Khalid Boutaïb
P-01953,Noureddine,Bouyahyaoui,1,1986,['Morocco'],['MAR'],1,Noureddine Bouyahyaoui
P-00570,Abdelmajid,Bouyboud,1,1994,['Morocco'],['MAR'],1,Abdelmajid Bouyboud
P-01868,Raouf,Bouzaiene,1,2002,['Tunisia'],['TUN'],1,Raouf Bouzaiene
P-04818,Dave,Bowen,1,1958,['Wales'],['WAL'],1,Dave Bowen
P-00548,Tomás,Boy,1,1986,['Mexico'],['MEX'],1,Tomás Boy
P-08240,Dedryck,Boyata,1,2018,['Belgium'],['BEL'],1,Dedryck Boyata
P-03028,Tom,Boyd,1,1998,['Scotland'],['SCO'],1,Tom Boyd
P-01673,Walter,Boyd,1,1998,['Jamaica'],['JAM'],1,Walter Boyd
P-06853,John,Boye,1,2014,['Ghana'],['GHA'],1,John Boye
P-08772,Andrew,Boyens,1,2010,['New Zealand'],['NZL'],1,Andrew Boyens
P-08198,Oliver,Bozanic,1,2014,['Australia'],['AUS'],1,Oliver Bozanic
P-03485,József,Bozsik,2,"1954, 1958",['Hungary'],['HUN'],1,József Bozsik
P-07933,Edson,Braafheid,1,2010,['Netherlands'],['NLD'],1,Edson Braafheid
P-04054,Peter,Brabrook,1,1958,['England'],['ENG'],1,Peter Brabrook
P-00946,François,Bracci,1,1978,['France'],['FRA'],1,François Bracci
P-06703,Vojtěch,Bradáč,1,1938,['Czechoslovakia'],['CSK'],1,Vojtěch Bradáč
P-00723,Filip,Bradarić,1,2018,['Croatia'],['HRV'],1,Filip Bradarić
P-03909,Michael,Bradley,2,"2010, 2014",['United States'],['USA'],1,Michael Bradley
P-05596,Robert,Braet,1,1938,['Belgium'],['BEL'],1,Robert Braet
P-06119,Yacine,Brahimi,1,2014,['Algeria'],['DZA'],1,Yacine Brahimi
P-07671,Pierre,Braine,1,1930,['Belgium'],['BEL'],1,Pierre Braine
P-09607,Raymond,Braine,1,1938,['Belgium'],['BEL'],1,Raymond Braine
P-09422,Martin,Braithwaite,2,"2018, 2022",['Denmark'],['DNK'],1,Martin Braithwaite
P-09611,not applicable,Branco,3,"1986, 1990, 1994",['Brazil'],['BRA'],1,not applicable Branco
P-03920,Gheorghe,Brandabura,1,1938,['Romania'],['ROU'],1,Gheorghe Brandabura
P-02917,not applicable,Brandão,1,1938,['Brazil'],['BRA'],1,not applicable Brandão
P-07368,not applicable,Brandãozinho,1,1954,['Brazil'],['BRA'],1,not applicable Brandãozinho
P-06367,Julian,Brandt,2,"2018, 2022",['Germany'],['DEU'],1,Julian Brandt
P-04545,Ernie,Brandts,1,1978,['Netherlands'],['NLD'],1,Ernie Brandts
P-06658,Bernd,Bransch,1,1974,['East Germany'],['DDR'],1,Bernd Bransch
P-07684,Rune,Bratseth,1,1994,['Norway'],['NOR'],1,Rune Bratseth
P-01446,Georg,Braun,1,1934,['Austria'],['AUT'],1,Georg Braun
P-02289,Coloman,Braun-Bogdan,1,1938,['Romania'],['ROU'],1,Coloman Braun-Bogdan
P-04782,Claudio,Bravo,2,"2010, 2014",['Chile'],['CHL'],1,Claudio Bravo
P-01584,Omar,Bravo,1,2006,['Mexico'],['MEX'],1,Omar Bravo
P-03874,Sergio,Bravo,1,1954,['Mexico'],['MEX'],1,Sergio Bravo
P-04934,Alan,Brazil,1,1982,['Scotland'],['SCO'],1,Alan Brazil
P-04581,Mišo,Brečko,1,2010,['Slovenia'],['SVN'],1,Mišo Brečko
P-06750,Gary,Breen,1,2002,['Republic of Ireland'],['IRL'],1,Gary Breen
P-01574,Georges,Bregy,1,1994,['Switzerland'],['CHE'],1,Georges Bregy
P-00830,Andreas,Brehme,3,"1986, 1990, 1994","['Germany', 'West Germany']",['DEU'],2,Andreas Brehme
P-06293,Gerhard,Breitenberger,1,1978,['Austria'],['AUT'],1,Gerhard Breitenberger
P-02579,Paul,Breitner,2,"1974, 1982",['West Germany'],['DEU'],1,Paul Breitner
P-04979,not applicable,Bremer,1,2022,['Brazil'],['BRA'],1,not applicable Bremer
P-06965,Billy,Bremner,1,1974,['Scotland'],['SCO'],1,Billy Bremner
P-00134,Randall,Brenes,1,2014,['Costa Rica'],['CRI'],1,Randall Brenes
P-01690,Mark,Bresciano,3,"2006, 2010, 2014",['Australia'],['AUS'],1,Mark Bresciano
P-06847,Jean,Brichaut,1,1934,['Belgium'],['BEL'],1,Jean Brichaut
P-04263,Ian,Bridge,1,1986,['Canada'],['CAN'],1,Ian Bridge
P-00793,Wayne,Bridge,2,"2002, 2006",['England'],['ENG'],1,Wayne Bridge
P-07420,Hans-Peter,Briegel,2,"1982, 1986",['West Germany'],['DEU'],1,Hans-Peter Briegel
P-02374,Dave,Bright,1,1982,['New Zealand'],['NZL'],1,Dave Bright
P-05077,not applicable,Brilhante,1,1930,['Brazil'],['BRA'],1,not applicable Brilhante
P-06196,Miguel Ángel,Brindisi,1,1974,['Argentina'],['ARG'],1,Miguel Ángel Brindisi
P-01140,Miguel,Brito,1,1930,['Bolivia'],['BOL'],1,Miguel Brito
P-07366,not applicable,Brito,2,"1966, 1970",['Brazil'],['BRA'],1,not applicable Brito
P-00352,Julio César,Britos,1,1950,['Uruguay'],['URY'],1,Julio César Britos
P-06227,not applicable,Britto,1,1938,['Brazil'],['BRA'],1,not applicable Britto
P-08640,Hugo,Brizuela,1,1998,['Paraguay'],['PRY'],1,Hugo Brizuela
P-09575,Isaác,Brizuela,1,2014,['Mexico'],['MEX'],1,Isaác Brizuela
P-05940,Branko,Brnović,1,1998,['Yugoslavia'],['YUG'],1,Branko Brnović
