key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,tournament_year,full_name
3130,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-04134,van de Kerkhof,Willy,11,midfielder,MF,1974,Willy van de Kerkhof
3131,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-00956,Krol,Ruud,12,defender,DF,1974,Ruud Krol
3132,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-01377,Neeskens,Johan,13,midfielder,MF,1974,Johan Neeskens
3133,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-02702,Cruyff,Johan,14,midfielder,MF,1974,Johan Cruyff
3134,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-00704,Rensenbrink,Rob,15,forward,FW,1974,Rob Rensenbrink
3135,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-07354,Rep,Johnny,16,forward,FW,1974,Johnny Rep
3136,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-04593,Rijsbergen,Wim,17,defender,DF,1974,Wim Rijsbergen
3137,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-06811,Schrijvers,Piet,18,goal keeper,GK,1974,Piet Schrijvers
3138,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-06337,Strik,Pleun,19,defender,DF,1974,Pleun Strik
3139,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-07503,Suurbier,Wim,20,defender,DF,1974,Wim Suurbier
3140,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-07452,Treijtel,Eddy,21,goal keeper,GK,1974,Eddy Treijtel
3141,WC-1974,1974 FIFA World Cup,T-46,Netherlands,NLD,P-02560,Vos,Harry,22,defender,DF,1974,Harry Vos
3142,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-01874,Fischer,Andrzej,1,goal keeper,GK,1974,Andrzej Fischer
3143,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-04432,Tomaszewski,Jan,2,goal keeper,GK,1974,Jan Tomaszewski
3144,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-02649,Kalinowski,Zygmunt,3,goal keeper,GK,1974,Zygmunt Kalinowski
3145,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-00616,Szymanowski,Antoni,4,defender,DF,1974,Antoni Szymanowski
3146,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-08913,Gut,Zbigniew,5,defender,DF,1974,Zbigniew Gut
3147,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-05529,Gorgoń,Jerzy,6,defender,DF,1974,Jerzy Gorgoń
3148,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-02668,Wieczorek,Henryk,7,midfielder,MF,1974,Henryk Wieczorek
3149,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-03538,Bulzacki,Mirosław,8,defender,DF,1974,Mirosław Bulzacki
3150,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-09931,Żmuda,Władysław,9,defender,DF,1974,Władysław Żmuda
3151,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-03832,Musiał,Adam,10,defender,DF,1974,Adam Musiał
3152,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-02631,Ćmikiewicz,Lesław,11,midfielder,MF,1974,Lesław Ćmikiewicz
3153,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-05198,Deyna,Kazimierz,12,midfielder,MF,1974,Kazimierz Deyna
3154,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-08677,Kasperczak,Henryk,13,midfielder,MF,1974,Henryk Kasperczak
3155,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-08502,Maszczyk,Zygmunt,14,midfielder,MF,1974,Zygmunt Maszczyk
3156,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-06493,Jakóbczak,Roman,15,forward,FW,1974,Roman Jakóbczak
3157,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-02554,Lato,Grzegorz,16,forward,FW,1974,Grzegorz Lato
3158,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-02870,Szarmach,Andrzej,17,forward,FW,1974,Andrzej Szarmach
3159,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-06446,Gadocha,Robert,18,forward,FW,1974,Robert Gadocha
3160,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-00835,Domarski,Jan,19,forward,FW,1974,Jan Domarski
3161,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-06221,Kapka,Zdzisław,20,forward,FW,1974,Zdzisław Kapka
3162,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-01028,Kmiecik,Kazimierz,21,forward,FW,1974,Kazimierz Kmiecik
3163,WC-1974,1974 FIFA World Cup,T-55,Poland,POL,P-04992,Kusto,Marek,22,forward,FW,1974,Marek Kusto
3164,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-00098,Harvey,David,1,goal keeper,GK,1974,David Harvey
3165,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-05234,Jardine,Sandy,2,defender,DF,1974,Sandy Jardine
3166,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-05271,McGrain,Danny,3,defender,DF,1974,Danny McGrain
3167,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-06965,Bremner,Billy,4,midfielder,MF,1974,Billy Bremner
3168,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-05381,Holton,Jim,5,defender,DF,1974,Jim Holton
3169,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-03280,Blackley,John,6,defender,DF,1974,John Blackley
3170,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-08285,Johnstone,Jimmy,7,midfielder,MF,1974,Jimmy Johnstone
3171,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-06108,Dalglish,Kenny,8,forward,FW,1974,Kenny Dalglish
3172,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-07243,Jordan,Joe,9,forward,FW,1974,Joe Jordan
3173,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-03875,Hay,David,10,midfielder,MF,1974,David Hay
3174,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-06669,Lorimer,Peter,11,forward,FW,1974,Peter Lorimer
3175,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-04646,Allan,Thomson,12,goal keeper,GK,1974,Thomson Allan
3176,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-05652,Stewart,Jim,13,goal keeper,GK,1974,Jim Stewart
3177,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-01251,Buchan,Martin,14,defender,DF,1974,Martin Buchan
3178,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-05883,Cormack,Peter,15,midfielder,MF,1974,Peter Cormack
3179,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-02513,Donachie,Willie,16,defender,DF,1974,Willie Donachie
3180,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-06161,Ford,Donald,17,midfielder,MF,1974,Donald Ford
3181,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-05210,Hutchison,Tommy,18,midfielder,MF,1974,Tommy Hutchison
3182,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-06127,Law,Denis,19,forward,FW,1974,Denis Law
3183,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-09198,Morgan,Willie,20,forward,FW,1974,Willie Morgan
3184,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-09660,McQueen,Gordon,21,defender,DF,1974,Gordon McQueen
3185,WC-1974,1974 FIFA World Cup,T-62,Scotland,SCO,P-06663,Schaedler,Erich,22,defender,DF,1974,Erich Schaedler
3186,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-03796,Hellström,Ronnie,1,goal keeper,GK,1974,Ronnie Hellström
3187,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-04407,Olsson,Jan,2,defender,DF,1974,Jan Olsson
3188,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-04105,Karlsson,Kent,3,defender,DF,1974,Kent Karlsson
3189,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-07284,Nordqvist,Björn,4,defender,DF,1974,Björn Nordqvist
3190,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-05195,Andersson,Björn,5,defender,DF,1974,Björn Andersson
3191,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-01668,Grahn,Ove,6,midfielder,MF,1974,Ove Grahn
3192,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-01817,Larsson,Bo,7,midfielder,MF,1974,Bo Larsson
3193,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-09503,Torstensson,Conny,8,midfielder,MF,1974,Conny Torstensson
3194,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-08688,Kindvall,Ove,9,forward,FW,1974,Ove Kindvall
3195,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-01580,Edström,Ralf,10,forward,FW,1974,Ralf Edström
3196,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-01189,Sandberg,Roland,11,forward,FW,1974,Roland Sandberg
3197,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-08097,Larsson,Sven-Gunnar,12,goal keeper,GK,1974,Sven-Gunnar Larsson
3198,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-09969,Grip,Roland,13,defender,DF,1974,Roland Grip
3199,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-03097,Tapper,Staffan,14,midfielder,MF,1974,Staffan Tapper
3200,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-02500,Magnusson,Benno,15,midfielder,MF,1974,Benno Magnusson
3201,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-07231,Ejderstedt,Inge,16,midfielder,MF,1974,Inge Ejderstedt
3202,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-03704,Hagberg,Göran,17,goal keeper,GK,1974,Göran Hagberg
3203,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-09713,Augustsson,Jörgen,18,defender,DF,1974,Jörgen Augustsson
3204,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-00789,Cronqvist,Claes,19,midfielder,MF,1974,Claes Cronqvist
3205,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-01323,Lindman,Sven,20,midfielder,MF,1974,Sven Lindman
3206,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-01272,Persson,Örjan,21,midfielder,MF,1974,Örjan Persson
3207,WC-1974,1974 FIFA World Cup,T-72,Sweden,SWE,P-08828,Ahlström,Thomas,22,midfielder,MF,1974,Thomas Ahlström
3208,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-02729,Mazurkiewicz,Ladislao,1,goal keeper,GK,1974,Ladislao Mazurkiewicz
3209,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-07839,Jáuregui,Baudilio,2,defender,DF,1974,Baudilio Jáuregui
3210,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-05814,Masnik,Juan Carlos,3,defender,DF,1974,Juan Carlos Masnik
3211,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-08295,Forlán,Pablo,4,defender,DF,1974,Pablo Forlán
3212,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-06276,Montero Castillo,Julio,5,defender,DF,1974,Julio Montero Castillo
3213,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-06425,Pavoni,Ricardo,6,defender,DF,1974,Ricardo Pavoni
3214,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-08991,Cubilla,Luis,7,midfielder,MF,1974,Luis Cubilla
3215,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-06642,Espárrago,Víctor,8,midfielder,MF,1974,Víctor Espárrago
3216,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-03698,Morena,Fernando,9,forward,FW,1974,Fernando Morena
3217,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-08628,Rocha,Pedro,10,midfielder,MF,1974,Pedro Rocha
3218,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-03771,Corbo,Rubén,11,forward,FW,1974,Rubén Corbo
3219,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-01899,Santos,Héctor,12,goal keeper,GK,1974,Héctor Santos
3220,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-01177,de Simone,Gustavo,13,defender,DF,1974,Gustavo de Simone
3221,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-09001,Garisto,Luis,14,defender,DF,1974,Luis Garisto
3222,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-01422,González,Mario,15,defender,DF,1974,Mario González
3223,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-01678,Cardaccio,Alberto,16,midfielder,MF,1974,Alberto Cardaccio
3224,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-00128,Jiménez,Julio César,17,midfielder,MF,1974,Julio César Jiménez
3225,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-09325,Mantegazza,Walter,18,midfielder,MF,1974,Walter Mantegazza
3226,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-05511,Milar,Denis,19,forward,FW,1974,Denis Milar
3227,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-05360,Silva,Juan,20,forward,FW,1974,Juan Silva
3228,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-08721,Gómez,José,21,forward,FW,1974,José Gómez
3229,WC-1974,1974 FIFA World Cup,T-81,Uruguay,URY,P-09976,Fernández,Gustavo,22,goal keeper,GK,1974,Gustavo Fernández
3230,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-07375,Maier,Sepp,1,goal keeper,GK,1974,Sepp Maier
3231,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-00117,Vogts,Berti,2,defender,DF,1974,Berti Vogts
3232,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-02579,Breitner,Paul,3,defender,DF,1974,Paul Breitner
3233,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-07938,Schwarzenbeck,Hans-Georg,4,defender,DF,1974,Hans-Georg Schwarzenbeck
3234,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-08834,Beckenbauer,Franz,5,defender,DF,1974,Franz Beckenbauer
3235,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-06731,Höttges,Horst-Dieter,6,defender,DF,1974,Horst-Dieter Höttges
3236,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-01747,Wimmer,Herbert,7,midfielder,MF,1974,Herbert Wimmer
3237,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-06819,Cullmann,Bernhard,8,midfielder,MF,1974,Bernhard Cullmann
3238,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-05750,Grabowski,Jürgen,9,forward,FW,1974,Jürgen Grabowski
3239,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-00146,Netzer,Günter,10,midfielder,MF,1974,Günter Netzer
3240,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-09661,Heynckes,Jupp,11,forward,FW,1974,Jupp Heynckes
3241,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-08882,Overath,Wolfgang,12,midfielder,MF,1974,Wolfgang Overath
3242,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-02173,Müller,Gerd,13,forward,FW,1974,Gerd Müller
3243,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-08616,Hoeneß,Uli,14,forward,FW,1974,Uli Hoeneß
3244,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-01294,Flohe,Heinz,15,midfielder,MF,1974,Heinz Flohe
3245,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-05472,Bonhof,Rainer,16,midfielder,MF,1974,Rainer Bonhof
3246,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-09656,Hölzenbein,Bernd,17,forward,FW,1974,Bernd Hölzenbein
3247,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-01973,Herzog,Dieter,18,midfielder,MF,1974,Dieter Herzog
3248,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-09336,Kapellmann,Jupp,19,defender,DF,1974,Jupp Kapellmann
3249,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-01507,Kremers,Helmut,20,defender,DF,1974,Helmut Kremers
3250,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-01910,Nigbur,Norbert,21,goal keeper,GK,1974,Norbert Nigbur
3251,WC-1974,1974 FIFA World Cup,T-83,West Germany,DEU,P-06398,Kleff,Wolfgang,22,goal keeper,GK,1974,Wolfgang Kleff
3252,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-09229,Marić,Enver,1,goal keeper,GK,1974,Enver Marić
3253,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-01864,Buljan,Ivan,2,defender,DF,1974,Ivan Buljan
3254,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-06843,Hadžiabdić,Enver,3,defender,DF,1974,Enver Hadžiabdić
3255,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-09452,Mužinić,Dražen,4,midfielder,MF,1974,Dražen Mužinić
3256,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-03958,Katalinski,Josip,5,defender,DF,1974,Josip Katalinski
3257,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-08076,Bogićević,Vladislav,6,midfielder,MF,1974,Vladislav Bogićević
3258,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-03091,Petković,Ilija,7,forward,FW,1974,Ilija Petković
3259,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-07916,Oblak,Branko,8,midfielder,MF,1974,Branko Oblak
3260,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-08391,Šurjak,Ivica,9,forward,FW,1974,Ivica Šurjak
3261,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-03364,Aćimović,Jovan,10,midfielder,MF,1974,Jovan Aćimović
3262,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-02462,Džajić,Dragan,11,forward,FW,1974,Dragan Džajić
3263,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-06826,Jerković,Jurica,12,midfielder,MF,1974,Jurica Jerković
3264,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-08047,Pavlović,Miroslav,13,midfielder,MF,1974,Miroslav Pavlović
3265,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-08670,Peruzović,Luka,14,defender,DF,1974,Luka Peruzović
3266,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-06114,Dojčinovski,Kiril,15,defender,DF,1974,Kiril Dojčinovski
3267,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-06043,Vladić,Franjo,16,midfielder,MF,1974,Franjo Vladić
3268,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-07606,Popivoda,Danilo,17,forward,FW,1974,Danilo Popivoda
3269,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-06709,Karasi,Stanislav,18,forward,FW,1974,Stanislav Karasi
3270,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-08558,Bajević,Dušan,19,forward,FW,1974,Dušan Bajević
3271,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-04423,Petrović,Vladimir,20,forward,FW,1974,Vladimir Petrović
3272,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-07947,Petrović,Ognjen,21,goal keeper,GK,1974,Ognjen Petrović
3273,WC-1974,1974 FIFA World Cup,T-84,Yugoslavia,YUG,P-06217,Mešković,Rizah,22,goal keeper,GK,1974,Rizah Mešković
3274,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-08175,Mwamba,Kazadi,1,goal keeper,GK,1974,Kazadi Mwamba
3275,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-07828,Ilunga,Mwepu,2,defender,DF,1974,Mwepu Ilunga
3276,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-02849,Mukombo,Mwanza,3,defender,DF,1974,Mwanza Mukombo
3277,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-04216,Tshimen,Bwanga,4,defender,DF,1974,Bwanga Tshimen
3278,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-00587,Boba,Lobilo,5,defender,DF,1974,Lobilo Boba
3279,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-02984,Massamba,Kilasu,6,midfielder,MF,1974,Kilasu Massamba
3280,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-08497,Tshinabu,Martin Kamunda,7,midfielder,MF,1974,Martin Kamunda Tshinabu
3281,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-08525,Mamuwene,Mana,8,midfielder,MF,1974,Mana Mamuwene
3282,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-03543,Kembo Uba-Kembo,Jean,9,midfielder,MF,1974,Jean Kembo Uba-Kembo
3283,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-05342,Mantantu,Kidumu,10,midfielder,MF,1974,Kidumu Mantantu
3284,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-06757,Babo,Kabasu,11,defender,DF,1974,Kabasu Babo
3285,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-00966,Ndimbi,Tubilandu,12,goal keeper,GK,1974,Tubilandu Ndimbi
3286,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-01721,Mulamba,Ndaye,13,midfielder,MF,1974,Ndaye Mulamba
3287,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-06686,Maku,Mayanga,14,forward,FW,1974,Mayanga Maku
3288,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-00292,Mafu,Kibonge,15,midfielder,MF,1974,Kibonge Mafu
3289,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-03606,Mialo,Mwape,16,defender,DF,1974,Mwape Mialo
3290,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-04861,Ngoie,Kafula,17,midfielder,MF,1974,Kafula Ngoie
3291,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-09071,Mafuila,Mavuba,18,forward,FW,1974,Mavuba Mafuila
3292,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-02826,Ekofa,Mbungu,19,forward,FW,1974,Mbungu Ekofa
3293,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-09841,N'Tumba,Jean Kalala,20,forward,FW,1974,Jean Kalala N'Tumba
3294,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-03849,Etepe,Kakoko,21,forward,FW,1974,Kakoko Etepe
3295,WC-1974,1974 FIFA World Cup,T-85,Zaire,COD,P-07494,Otepa,Kalambay,22,goal keeper,GK,1974,Kalambay Otepa
3296,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-07746,Alonso,Norberto,1,midfielder,MF,1978,Norberto Alonso
3297,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-02797,Ardiles,Osvaldo,2,midfielder,MF,1978,Osvaldo Ardiles
3298,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-09250,Baley,Héctor,3,goal keeper,GK,1978,Héctor Baley
3299,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-01875,Bertoni,Daniel,4,forward,FW,1978,Daniel Bertoni
3300,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-01242,Fillol,Ubaldo,5,goal keeper,GK,1978,Ubaldo Fillol
3301,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-01744,Gallego,Américo,6,midfielder,MF,1978,Américo Gallego
3302,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-00667,Galván,Luis,7,defender,DF,1978,Luis Galván
3303,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-03432,Galván,Rubén,8,midfielder,MF,1978,Rubén Galván
3304,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-05920,Houseman,René,9,forward,FW,1978,René Houseman
3305,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-01718,Kempes,Mario,10,forward,FW,1978,Mario Kempes
3306,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-04960,Killer,Daniel,11,defender,DF,1978,Daniel Killer
3307,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-06619,Larrosa,Omar,12,midfielder,MF,1978,Omar Larrosa
3308,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-08839,La Volpe,Ricardo,13,goal keeper,GK,1978,Ricardo La Volpe
3309,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-03922,Luque,Leopoldo,14,forward,FW,1978,Leopoldo Luque
3310,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-04651,Olguín,Jorge,15,defender,DF,1978,Jorge Olguín
3311,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-08951,Ortiz,Oscar,16,forward,FW,1978,Oscar Ortiz
3312,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-09076,Oviedo,Miguel,17,midfielder,MF,1978,Miguel Oviedo
3313,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-03629,Pagnanini,Rubén,18,defender,DF,1978,Rubén Pagnanini
3314,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-03896,Passarella,Daniel,19,defender,DF,1978,Daniel Passarella
3315,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-01802,Tarantini,Alberto,20,defender,DF,1978,Alberto Tarantini
3316,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-02225,Valencia,José Daniel,21,midfielder,MF,1978,José Daniel Valencia
3317,WC-1978,1978 FIFA World Cup,T-03,Argentina,ARG,P-09439,Villa,Ricardo,22,midfielder,MF,1978,Ricardo Villa
3318,WC-1978,1978 FIFA World Cup,T-05,Austria,AUT,P-09707,Koncilia,Friedrich,1,goal keeper,GK,1978,Friedrich Koncilia
3319,WC-1978,1978 FIFA World Cup,T-05,Austria,AUT,P-09255,Sara,Robert,2,defender,DF,1978,Robert Sara
3320,WC-1978,1978 FIFA World Cup,T-05,Austria,AUT,P-05076,Obermayer,Erich,3,defender,DF,1978,Erich Obermayer
3321,WC-1978,1978 FIFA World Cup,T-05,Austria,AUT,P-06293,Breitenberger,Gerhard,4,defender,DF,1978,Gerhard Breitenberger
3322,WC-1978,1978 FIFA World Cup,T-05,Austria,AUT,P-03031,Pezzey,Bruno,5,defender,DF,1978,Bruno Pezzey
3323,WC-1978,1978 FIFA World Cup,T-05,Austria,AUT,P-06449,Hattenberger,Roland,6,midfielder,MF,1978,Roland Hattenberger
3324,WC-1978,1978 FIFA World Cup,T-05,Austria,AUT,P-08741,Hickersberger,Josef,7,midfielder,MF,1978,Josef Hickersberger
